Actual,Predicted
0.19999999999999998,0.19836372
0.01,0.009332605
0.3,0.29937056
0.5000020076209291,0.5047713
0.5000020076209291,0.49458277
0.8000008030483716,0.79113615
0.009000004015241857,0.008815814
0.7000012045725575,0.69553745
0.6000016060967432,0.58339185
0.3,0.28277126
0.007000012045725574,0.006721344
0.7000012045725575,0.6911284
0.0007000012045725574,0.00085690257
0.19999999999999998,0.19863528
0.08000008030483716,0.076121
0.19999999999999998,0.20280775
0.003999999999999999,0.0041580657
0.19999999999999998,0.19936521
0.07000012045725573,0.07067087
0.07000012045725573,0.06921832
0.08000008030483716,0.084102295
0.7000012045725575,0.7025721
0.39999999999999997,0.39712936
0.3,0.2983159
0.39999999999999997,0.39156875
0.04999979923790709,0.029455878
0.003999999999999999,0.0034328008
0.08000008030483716,0.07844511
0.0019999999999999996,0.0017603962
0.3,0.29436776
0.09000004015241858,0.09390388
0.19999999999999998,0.19900681
0.19999999999999998,0.19900548
0.8000008030483716,0.79661036
0.009000004015241857,0.008747336
0.008000008030483716,0.007816593
0.07000012045725573,0.071844004
0.009000004015241857,0.007185304
0.00500002007620929,0.004986488
0.9000004015241858,0.84686995
0.9000004015241858,0.92715186
0.8000008030483716,0.6417037
0.04999979923790709,0.048763968
0.39999999999999997,0.3926792
0.09000004015241858,0.094903976
0.39999999999999997,0.38750562
0.7000012045725575,0.6824198
0.3,0.2848341
0.00500002007620929,0.005119768
0.19999999999999998,0.1998501
0.5000020076209291,0.51778644
0.01,0.009691399
0.04999979923790709,0.052208234
0.8000008030483716,0.82472444
0.09000004015241858,0.09475136
1.0,0.9612054
0.09000004015241858,0.07605119
0.3,0.288023
0.39999999999999997,0.3925878
0.7000012045725575,0.7048482
0.0008000008030483715,0.000600721
0.008000008030483716,0.0077987467
0.39999999999999997,0.39346886
0.01,0.0096669
0.007000012045725574,0.007327929
0.0029999999999999996,0.0027085424
0.8000008030483716,0.8093561
0.5000020076209291,0.49839208
0.9000004015241858,0.88428015
0.6000016060967432,0.5089156
0.19999999999999998,0.2015439
0.6000016060967432,0.610917
0.7000012045725575,0.6936001
0.04,0.036750015
0.008000008030483716,0.008113106
0.006000016060967432,0.0059044324
0.6000016060967432,0.65147185
0.06000016060967432,0.05940552
0.08000008030483716,0.08258587
0.003999999999999999,0.004253922
0.39999999999999997,0.40843093
0.008000008030483716,0.007956622
0.6000016060967432,0.74517053
0.5000020076209291,0.49607202
0.09999999999999999,0.09151541
0.009000004015241857,0.0091828015
0.07000012045725573,0.06933484
0.09999999999999999,0.10153585
0.07000012045725573,0.068355754
0.06000016060967432,0.05733423
0.7000012045725575,0.6757798
0.0019999999999999996,0.001777838
0.39999999999999997,0.3872349
0.08000008030483716,0.08190863
0.19999999999999998,0.19877596
0.030000000000000002,0.030284913
0.7000012045725575,0.7101096
0.07000012045725573,0.07020221
0.0019999999999999996,0.0020012704
0.6000016060967432,0.58972013
0.02,0.018606102
0.5000020076209291,0.49911198
1.0,0.9635847
0.39999999999999997,0.401497
0.5000020076209291,0.4782975
0.000500002007620929,0.0005570088
0.00500002007620929,0.0053614224
0.19999999999999998,0.19912957
0.07000012045725573,0.06913231
0.09999999999999999,0.09579692
0.04,0.04149135
0.06000016060967432,0.06250753
0.09000004015241858,0.09139498
0.8000008030483716,0.77992487
0.0019999999999999996,0.0022002615
0.0009000004015241857,0.0005208103
0.0009000004015241857,0.0005995478
0.06000016060967432,0.058103446
0.0019999999999999996,0.0021073292
0.0004,0.0005583929
0.0009999999999999998,0.00064723205
0.007000012045725574,0.007273358
0.008000008030483716,0.008215429
0.5000020076209291,0.48402536
0.39999999999999997,0.40637943
0.5000020076209291,0.49891692
0.39999999999999997,0.3811397
0.8000008030483716,0.7712138
0.0009000004015241857,0.00068642874
0.7000012045725575,0.6853584
0.0019999999999999996,0.0022532872
0.39999999999999997,0.40103427
0.09999999999999999,0.097073235
0.5000020076209291,0.49008188
0.0009999999999999998,0.00065515353
0.009000004015241857,0.008767427
0.19999999999999998,0.20160398
0.006000016060967432,0.005856523
0.07000012045725573,0.06863414
0.09000004015241858,0.094788834
0.000500002007620929,0.00055483467
0.7000012045725575,0.679642
0.07000012045725573,0.07036785
0.3,0.29919705
0.0007000012045725574,0.0006321548
0.04999979923790709,0.04775931
0.9000004015241858,0.88856536
0.9000004015241858,0.9002019
0.19999999999999998,0.20080481
0.01,0.0095254835
0.3,0.27644724
0.0009999999999999998,0.0005208103
0.3,0.28881484
0.04999979923790709,0.05863574
0.7000012045725575,0.6876026
0.09999999999999999,0.098223306
0.09000004015241858,0.09371973
0.009000004015241857,0.0086713135
0.08000008030483716,0.076604284
0.0008000008030483715,0.0006442178
0.09999999999999999,0.09924081
0.09999999999999999,0.09637627
0.5000020076209291,0.48416564
0.09000004015241858,0.09073709
0.00500002007620929,0.004494695
0.003999999999999999,0.0036985083
0.04,0.03993268
0.39999999999999997,0.39940372
0.3,0.31140372
0.19999999999999998,0.19928409
0.009000004015241857,0.009041303
0.007000012045725574,0.0067049544
0.5000020076209291,0.49060932
0.030000000000000002,0.030724064
0.04,0.047243237
0.02,0.019721799
1.0,1.0043045
0.7000012045725575,0.6757798
0.01,0.010066587
0.3,0.2966206
0.6000016060967432,0.48007318
0.006000016060967432,0.005917782
0.09000004015241858,0.094039366
0.09000004015241858,0.08638895
0.08000008030483716,0.08184382
0.07000012045725573,0.07036853
0.09000004015241858,0.09136701
0.06000016060967432,0.063322335
0.6000016060967432,0.5879563
0.009000004015241857,0.00911105
0.7000012045725575,0.734825
0.030000000000000002,0.02696666
0.0008000008030483715,0.000631322
1.0,1.0038451
0.3,0.29697478
0.5000020076209291,0.51774347
0.008000008030483716,0.008748481
0.02,0.02256811
0.00500002007620929,0.0052152937
0.8000008030483716,0.7890172
0.008000008030483716,0.007588073
0.01,0.009382891
0.09999999999999999,0.09834844
0.09999999999999999,0.09615895
0.09000004015241858,0.093532644
0.009000004015241857,0.009305921
0.04,0.03866373
0.3,0.2968089
0.07000012045725573,0.07086995
0.08000008030483716,0.08411563
0.04,0.038569637
0.04999979923790709,0.0504735
0.5000020076209291,0.49113172
0.3,0.3083274
0.0009999999999999998,0.0006570336
0.5000020076209291,0.4969542
0.009000004015241857,0.009370572
0.3,0.28711733
0.19999999999999998,0.20647512
0.00500002007620929,0.0052118385
0.08000008030483716,0.08521658
0.9000004015241858,0.90872777
0.5000020076209291,0.50424796
0.9000004015241858,0.9238073
0.04,0.046173926
0.003999999999999999,0.003600988
0.02,0.019727059
0.08000008030483716,0.07473921
0.09000004015241858,0.091117874
0.19999999999999998,0.19807552
0.02,0.015852964
0.19999999999999998,0.19974363
0.08000008030483716,0.077430844
0.04,0.039919753
0.0009000004015241857,0.0006631237
0.030000000000000002,0.029260676
0.7000012045725575,0.6930675
0.07000012045725573,0.07194053
0.3,0.29900935
0.09000004015241858,0.09070485
0.06000016060967432,0.06257535
0.04,0.04327147
0.04999979923790709,0.04894322
0.04,0.04130089
0.8000008030483716,0.82745564
0.009000004015241857,0.008891561
0.02,0.019599497
0.08000008030483716,0.078176014
0.39999999999999997,0.39785653
0.06000016060967432,0.06264182
0.08000008030483716,0.08104254
0.19999999999999998,0.21538113
0.8000008030483716,0.78468186
0.9000004015241858,0.9086312
0.008000008030483716,0.0077833873
0.006000016060967432,0.0056300294
0.006000016060967432,0.005865266
0.39999999999999997,0.39058885
0.07000012045725573,0.068702
0.3,0.2964245
0.9000004015241858,0.95054775
0.8000008030483716,0.8321266
0.04999979923790709,0.05231563
0.030000000000000002,0.030218584
0.030000000000000002,0.030274969
0.0019999999999999996,0.0016536638
0.07000012045725573,0.070574835
0.04,0.037519187
0.8000008030483716,0.8125376
0.5000020076209291,0.5041595
0.19999999999999998,0.13583128
1.0,0.91941166
0.5000020076209291,0.4945201
0.01,0.0095923515
0.007000012045725574,0.0076025575
0.09000004015241858,0.09514669
0.008000008030483716,0.008246318
0.09999999999999999,0.07628861
0.006000016060967432,0.005532474
0.6000016060967432,0.5923777
0.007000012045725574,0.0071916464
0.003999999999999999,0.0034186642
0.08000008030483716,0.08866852
0.01,0.009939526
0.3,0.30395585
0.09999999999999999,0.07606601
0.009000004015241857,0.009022255
0.8000008030483716,0.80450505
0.007000012045725574,0.0071819616
0.09999999999999999,0.10417403
0.02,0.022801368
0.02,0.019483306
0.3,0.30906248
0.07000012045725573,0.07600412
0.6000016060967432,0.5984806
0.0029999999999999996,0.0026029795
0.39999999999999997,0.3974992
0.06000016060967432,0.05936501
0.009000004015241857,0.009607443
0.7000012045725575,0.7038622
0.02,0.019597204
0.3,0.29722065
0.5000020076209291,0.49889982
0.006000016060967432,0.005433055
0.007000012045725574,0.0073854034
0.5000020076209291,0.5093879
0.04,0.037576467
0.5000020076209291,0.51885635
1.0,0.9607128
0.3,0.2976966
0.0019999999999999996,0.0014216971
0.006000016060967432,0.00579508
0.39999999999999997,0.3951063
0.39999999999999997,0.3852936
0.04999979923790709,0.041623507
0.3,0.2947032
0.009000004015241857,0.0091270795
0.00500002007620929,0.005514696
0.008000008030483716,0.007929934
0.5000020076209291,0.49672094
0.09000004015241858,0.09426663
0.009000004015241857,0.009007568
0.006000016060967432,0.0054184487
0.0019999999999999996,0.0023164316
0.007000012045725574,0.0073035476
0.08000008030483716,0.07978476
0.04,0.039791342
0.006000016060967432,0.0047805724
0.0029999999999999996,0.0023755066
0.39999999999999997,0.38510296
0.0006000016060967432,0.0005900293
0.003999999999999999,0.0037411537
0.8000008030483716,0.7694638
0.02,0.01964807
0.6000016060967432,0.52599216
0.006000016060967432,0.0060524214
0.8000008030483716,0.7933253
0.19999999999999998,0.19936223
0.3,0.29900935
0.6000016060967432,0.5931008
0.7000012045725575,0.6718911
0.008000008030483716,0.008106451
0.5000020076209291,0.49715954
0.09000004015241858,0.09465139
0.04,0.040125214
0.06000016060967432,0.06310766
0.7000012045725575,0.7630848
0.04999979923790709,0.049228963
0.19999999999999998,0.20249984
0.19999999999999998,0.20000127
0.0029999999999999996,0.0026828249
0.39999999999999997,0.40108275
0.009000004015241857,0.008951867
0.030000000000000002,0.030373618
0.08000008030483716,0.08006269
0.06000016060967432,0.061141588
0.0004,0.00055886543
0.9000004015241858,0.95750076
0.030000000000000002,0.038233843
1.0,0.8937461
0.030000000000000002,0.030284105
0.08000008030483716,0.08079417
0.3,0.2984802
0.5000020076209291,0.498811
0.19999999999999998,0.19976936
0.7000012045725575,0.693616
0.07000012045725573,0.07237765
0.02,0.019636419
0.39999999999999997,0.39998242
0.39999999999999997,0.3979324
0.01,0.009307788
0.04,0.042021867
0.8000008030483716,0.7994936
0.19999999999999998,0.20301868
1.0,1.0098523
0.030000000000000002,0.029592445
0.3,0.29887983
0.0009000004015241857,0.0005208103
0.01,0.009724954
0.04999979923790709,0.0482651
0.06000016060967432,0.05864472
0.09000004015241858,0.088122934
0.009000004015241857,0.009014179
0.04,0.040796123
0.5000020076209291,0.49769297
0.007000012045725574,0.006948238
0.7000012045725575,0.6716089
0.0009999999999999998,0.0005960888
0.04999979923790709,0.049230482
0.04999979923790709,0.04815319
0.39999999999999997,0.39781785
0.39999999999999997,0.4025973
0.39999999999999997,0.39588636
0.3,0.2991262
0.3,0.30745474
0.7000012045725575,0.6790806
0.02,0.016632898
0.6000016060967432,0.606332
0.008000008030483716,0.009072831
0.19999999999999998,0.20647512
0.01,0.009847241
0.06000016060967432,0.05802039
0.0007000012045725574,0.00055859354
0.0029999999999999996,0.0026050177
0.19999999999999998,0.19848257
0.39999999999999997,0.389806
0.8000008030483716,0.8460036
0.04999979923790709,0.052276675
0.02,0.019664478
0.6000016060967432,0.56759745
0.09000004015241858,0.092623614
0.09000004015241858,0.092159346
0.7000012045725575,0.7229672
0.39999999999999997,0.39974368
0.5000020076209291,0.4945603
0.08000008030483716,0.08333613
0.7000012045725575,0.6946936
0.04,0.039760742
0.3,0.29617
0.00500002007620929,0.0051403525
0.6000016060967432,0.6041785
0.5000020076209291,0.5135309
0.007000012045725574,0.0069900267
0.009000004015241857,0.008722783
0.04999979923790709,0.05190628
0.04,0.04515697
0.07000012045725573,0.07340411
0.009000004015241857,0.009704366
0.09999999999999999,0.10226842
0.08000008030483716,0.08310671
1.0,0.9256776
0.06000016060967432,0.064450234
0.08000008030483716,0.081010334
0.009000004015241857,0.009154989
0.06000016060967432,0.06078545
0.5000020076209291,0.49911198
0.08000008030483716,0.07966221
0.3,0.30020535
0.07000012045725573,0.071614295
0.3,0.29711553
0.06000016060967432,0.061062716
0.39999999999999997,0.39743632
0.0009999999999999998,0.0006342314
0.09999999999999999,0.09939521
0.006000016060967432,0.0060777455
0.030000000000000002,0.029236495
0.19999999999999998,0.20275894
0.8000008030483716,0.8132373
0.06000016060967432,0.06061681
0.007000012045725574,0.0072431234
0.9000004015241858,0.97300464
0.003999999999999999,0.0037902284
0.09999999999999999,0.097879745
0.07000012045725573,0.07636556
0.06000016060967432,0.058446925
0.06000016060967432,0.053560667
0.030000000000000002,0.02784847
0.008000008030483716,0.0077870437
0.04,0.047766466
0.04,0.0372814
0.8000008030483716,0.84979254
0.6000016060967432,0.59590757
0.04999979923790709,0.048812855
0.7000012045725575,0.6639459
0.008000008030483716,0.00801458
0.7000012045725575,0.6716089
0.19999999999999998,0.19931006
0.5000020076209291,0.498998
0.0008000008030483715,0.00063566695
0.003999999999999999,0.0037605455
0.3,0.29890153
0.7000012045725575,0.6888881
0.5000020076209291,0.48988476
0.030000000000000002,0.030793147
0.19999999999999998,0.19971253
0.8000008030483716,0.7863907
0.00500002007620929,0.0043926304
1.0,0.99466646
0.030000000000000002,0.03035652
0.7000012045725575,0.70649725
0.8000008030483716,0.7682953
0.030000000000000002,0.03760286
0.04999979923790709,0.053480223
0.3,0.285814
0.8000008030483716,0.836063
0.08000008030483716,0.08145779
0.19999999999999998,0.19948123
0.3,0.306147
0.008000008030483716,0.009056166
0.030000000000000002,0.028767662
0.009000004015241857,0.009147501
0.04,0.038779024
0.3,0.29677197
0.0008000008030483715,0.0007455241
0.01,0.009001008
0.09999999999999999,0.10381766
0.07000012045725573,0.07084041
0.006000016060967432,0.005914849
0.00500002007620929,0.004676299
0.04999979923790709,0.059679136
0.0004,0.0005571157
0.7000012045725575,0.6912819
0.09999999999999999,0.095638014
0.08000008030483716,0.08310832
0.06000016060967432,0.061291877
0.04,0.04356032
0.09999999999999999,0.10023697
0.003999999999999999,0.0037631015
0.19999999999999998,0.20187926
0.09000004015241858,0.09299995
0.04999979923790709,0.053709965
0.08000008030483716,0.079480946
0.02,0.019021338
0.0007000012045725574,0.0006299944
0.07000012045725573,0.06637639
0.007000012045725574,0.007227856
0.5000020076209291,0.49878493
1.0,0.94157547
0.08000008030483716,0.08496231
0.02,0.020679211
0.8000008030483716,0.7915779
0.030000000000000002,0.027973866
0.01,0.009394024
0.6000016060967432,0.59377915
0.08000008030483716,0.0792137
0.3,0.29768628
0.02,0.025495887
0.04,0.045618135
0.009000004015241857,0.007219604
0.0008000008030483715,0.0006357322
0.5000020076209291,0.48106706
0.02,0.019588245
0.04999979923790709,0.05005982
0.07000012045725573,0.07043214
0.04999979923790709,0.050172687
0.39999999999999997,0.38235235
1.0,0.94248414
0.3,0.29768628
0.08000008030483716,0.082198635
0.8000008030483716,0.76263845
0.8000008030483716,0.8361809
0.00500002007620929,0.0058980617
0.5000020076209291,0.49133116
0.030000000000000002,0.028826825
0.39999999999999997,0.38912988
0.39999999999999997,0.39968595
0.0029999999999999996,0.0027995163
0.8000008030483716,0.7549447
0.0009000004015241857,0.00063636136
0.06000016060967432,0.059751548
0.0019999999999999996,0.002194098
0.39999999999999997,0.39213896
1.0,1.0205758
0.04,0.042496007
0.5000020076209291,0.49700654
0.07000012045725573,0.069894895
0.009000004015241857,0.008907266
0.39999999999999997,0.39708006
0.7000012045725575,0.7395862
0.007000012045725574,0.007118193
0.006000016060967432,0.0057990784
0.007000012045725574,0.00708182
0.06000016060967432,0.055468403
0.02,0.019931106
0.00500002007620929,0.0044739777
0.3,0.29454604
0.07000012045725573,0.07309818
0.06000016060967432,0.057846703
0.02,0.019504378
0.06000016060967432,0.07366827
0.3,0.27707776
0.19999999999999998,0.19950642
0.009000004015241857,0.008835901
0.39999999999999997,0.40115482
0.009000004015241857,0.009515714
0.07000012045725573,0.07155226
0.04999979923790709,0.05123991
0.7000012045725575,0.6888881
0.9000004015241858,0.89285725
0.04,0.04334599
0.09000004015241858,0.09430557
0.006000016060967432,0.0046389755
0.06000016060967432,0.060688276
0.030000000000000002,0.033475485
0.5000020076209291,0.4945456
0.39999999999999997,0.4002397
0.5000020076209291,0.49415582
0.09999999999999999,0.104356155
0.09999999999999999,0.10088438
0.5000020076209291,0.498811
0.04999979923790709,0.050048623
0.9000004015241858,0.8654874
0.7000012045725575,0.67558134
0.39999999999999997,0.40272546
1.0,1.032206
0.09999999999999999,0.10026635
0.01,0.009647992
0.04,0.042889733
1.0,0.98375916
0.003999999999999999,0.004021803
0.0019999999999999996,0.0017718745
0.04,0.039836545
0.0009000004015241857,0.00067681354
0.9000004015241858,0.98516697
0.07000012045725573,0.07613773
0.02,0.019695876
0.3,0.31140372
0.6000016060967432,0.6263402
0.06000016060967432,0.062183157
0.6000016060967432,0.60727596
0.04999979923790709,0.05391858
0.6000016060967432,0.64522696
0.09999999999999999,0.101663955
0.007000012045725574,0.007267215
0.39999999999999997,0.4006858
0.0009000004015241857,0.0010774328
0.08000008030483716,0.07891534
0.19999999999999998,0.19824538
0.7000012045725575,0.7048482
0.0009000004015241857,0.00055880257
0.04,0.036692496
0.08000008030483716,0.07903277
0.006000016060967432,0.005847515
0.19999999999999998,0.20475045
0.5000020076209291,0.5005135
1.0,0.9567748
0.8000008030483716,0.80817044
0.8000008030483716,0.8570669
0.01,0.010075525
0.39999999999999997,0.40113378
0.008000008030483716,0.0077481135
0.07000012045725573,0.070148535
0.009000004015241857,0.009162561
0.0007000012045725574,0.0005208103
0.008000008030483716,0.007947659
0.39999999999999997,0.4042758
0.008000008030483716,0.007923802
0.02,0.01610999
0.01,0.009918652
0.19999999999999998,0.20132728
0.04,0.037891246
0.008000008030483716,0.007953053
0.009000004015241857,0.008745892
0.9000004015241858,0.8486163
0.04,0.0384205
0.008000008030483716,0.008295662
0.00500002007620929,0.00439875
0.06000016060967432,0.06083494
0.08000008030483716,0.08522483
0.007000012045725574,0.00691152
0.7000012045725575,0.793645
0.9000004015241858,0.88060457
0.006000016060967432,0.005898429
0.030000000000000002,0.028626475
0.07000012045725573,0.071924835
0.09999999999999999,0.10112035
0.7000012045725575,0.69446164
0.007000012045725574,0.00717349
0.39999999999999997,0.40860423
0.7000012045725575,0.689813
0.00500002007620929,0.0052896785
0.008000008030483716,0.008460056
1.0,0.92318386
0.06000016060967432,0.06314067
0.00500002007620929,0.0051225936
0.7000012045725575,0.69360685
0.7000012045725575,0.6948431
0.009000004015241857,0.009704366
0.04999979923790709,0.047252685
0.08000008030483716,0.08208036
0.04,0.04443543
0.07000012045725573,0.07022433
0.08000008030483716,0.08580453
0.3,0.2967634
0.07000012045725573,0.07322372
0.6000016060967432,0.60967016
0.06000016060967432,0.05727898
0.007000012045725574,0.007415422
0.01,0.009813077
0.030000000000000002,0.029394459
0.08000008030483716,0.08079862
0.003999999999999999,0.0036490827
0.0029999999999999996,0.00264276
0.39999999999999997,0.38828105
0.006000016060967432,0.005879968
0.01,0.009596442
0.09999999999999999,0.10305278
0.0009000004015241857,0.0005208103
0.08000008030483716,0.08232353
0.008000008030483716,0.007984449
0.3,0.29677197
0.04,0.03884567
0.7000012045725575,0.68164957
0.3,0.27848542
0.008000008030483716,0.00799106
0.3,0.3083274
0.3,0.30906248
0.39999999999999997,0.39773762
0.09000004015241858,0.0934819
0.6000016060967432,0.6003003
0.008000008030483716,0.007893037
0.5000020076209291,0.49876714
0.3,0.29977825
0.06000016060967432,0.058872707
0.02,0.018495006
0.04999979923790709,0.048252307
0.7000012045725575,0.6847772
0.39999999999999997,0.3977737
0.39999999999999997,0.39334828
0.0019999999999999996,0.0018932903
0.04,0.04045908
1.0,0.9131556
0.0008000008030483715,0.00059978507
0.6000016060967432,0.59381884
0.39999999999999997,0.39917752
1.0,0.9998083
0.00500002007620929,0.005239741
0.08000008030483716,0.08150201
0.008000008030483716,0.008020128
0.00500002007620929,0.0052644014
0.39999999999999997,0.40688738
0.6000016060967432,0.59004116
0.3,0.29502362
0.3,0.29034358
0.003999999999999999,0.003868102
0.8000008030483716,0.78490555
0.39999999999999997,0.40469694
0.9000004015241858,0.8859959
0.04,0.03954592
0.39999999999999997,0.3966347
0.09999999999999999,0.09106841
0.030000000000000002,0.03012117
0.009000004015241857,0.009704366
0.9000004015241858,1.0068353
0.39999999999999997,0.40373522
0.19999999999999998,0.1696123
0.003999999999999999,0.004185535
0.3,0.32099
0.04,0.046498694
0.009000004015241857,0.0093939565
0.39999999999999997,0.39486367
0.01,0.009102853
0.009000004015241857,0.009344603
0.7000012045725575,0.6812525
0.39999999999999997,0.3893762
0.08000008030483716,0.08126099
0.006000016060967432,0.0046318653
1.0,0.97533244
0.19999999999999998,0.19855127
0.7000012045725575,0.696864
0.5000020076209291,0.49834475
0.007000012045725574,0.0074272994
0.3,0.28864142
0.5000020076209291,0.49807718
0.01,0.0095753865
0.6000016060967432,0.6064497
0.3,0.28683382
0.6000016060967432,0.58604157
0.007000012045725574,0.007245008
0.3,0.2977263
0.00500002007620929,0.005749901
1.0,1.0144852
0.3,0.3024444
0.5000020076209291,0.48687875
0.09000004015241858,0.093299
0.07000012045725573,0.06788599
0.09999999999999999,0.10560825
0.19999999999999998,0.19881095
1.0,0.9961249
0.7000012045725575,0.70177084
0.19999999999999998,0.1981497
0.003999999999999999,0.003936495
0.07000012045725573,0.07177912
0.9000004015241858,0.9081399
0.39999999999999997,0.39566052
0.02,0.022742044
