loss,val_loss
36.56986618041992,27.873027801513672
35.662410736083984,32.32386016845703
36.93761444091797,31.32734489440918
35.0067253112793,27.787736892700195
36.416114807128906,51.70207595825195
34.63030242919922,141.59376525878906
33.796730041503906,320.4439392089844
43.115909576416016,28.597326278686523
35.004493713378906,25.543323516845703
33.60365295410156,173.5131072998047
33.887020111083984,25.322410583496094
34.54463577270508,34.14096450805664
32.79473114013672,26.558046340942383
34.034908294677734,31.058778762817383
31.484516143798828,28.485811233520508
31.3286075592041,25.47642707824707
33.77358627319336,29.20402717590332
31.885555267333984,25.969133377075195
31.101131439208984,27.48023223876953
31.737239837646484,27.86471176147461
29.95660972595215,22.28558921813965
29.667407989501953,22.135345458984375
29.19934844970703,22.453521728515625
31.49040985107422,33.10309982299805
31.400484085083008,27.09004783630371
29.79967498779297,24.117107391357422
29.63563346862793,26.952585220336914
29.41021156311035,23.783279418945312
29.10568618774414,21.806623458862305
28.01191520690918,26.05419158935547
30.336532592773438,22.759336471557617
27.643659591674805,22.989843368530273
27.91036605834961,24.626632690429688
28.146177291870117,20.841859817504883
34.93512725830078,23.985572814941406
27.708965301513672,22.349403381347656
28.597997665405273,26.72598648071289
27.906625747680664,20.5996150970459
27.725330352783203,29.23588752746582
28.582870483398438,23.635974884033203
27.513946533203125,22.090614318847656
27.271390914916992,22.53346061706543
26.897600173950195,22.70469856262207
28.639272689819336,23.21412467956543
27.497079849243164,18.96529769897461
27.735477447509766,24.106603622436523
28.044963836669922,22.796838760375977
26.76946258544922,24.449922561645508
26.793407440185547,23.705991744995117
27.581602096557617,19.511699676513672
26.35133934020996,25.977630615234375
26.871366500854492,19.50016975402832
25.701446533203125,23.010446548461914
26.762760162353516,20.125314712524414
26.060409545898438,21.023818969726562
26.11099624633789,21.25174331665039
26.790109634399414,18.530431747436523
26.20867347717285,19.65056037902832
25.062931060791016,20.88322639465332
25.48066520690918,21.248388290405273
25.50194549560547,23.064416885375977
24.576595306396484,18.21489906311035
24.284595489501953,22.13216209411621
28.08699607849121,24.01033592224121
25.256343841552734,19.422544479370117
24.5483455657959,21.476119995117188
24.843996047973633,18.498401641845703
24.555004119873047,19.90171241760254
24.81268310546875,17.954238891601562
24.897560119628906,20.01580047607422
23.981155395507812,22.3350830078125
23.963375091552734,17.996700286865234
23.649370193481445,18.26384735107422
25.56873893737793,22.28278923034668
25.32323455810547,20.058435440063477
23.270145416259766,17.32558822631836
23.229164123535156,18.00386619567871
26.35053253173828,19.93271827697754
24.164264678955078,16.86503791809082
24.573110580444336,18.885446548461914
23.756160736083984,19.113685607910156
23.826627731323242,18.065832138061523
23.22934913635254,15.744736671447754
23.26201820373535,17.677831649780273
24.198144912719727,20.1660099029541
24.76740837097168,18.236404418945312
23.595108032226562,18.45710563659668
24.529645919799805,19.21891212463379
23.321582794189453,17.55189323425293
23.24455451965332,18.778072357177734
22.48284149169922,23.846080780029297
23.314186096191406,16.288970947265625
22.080198287963867,19.43400764465332
22.409948348999023,15.31573486328125
22.58513069152832,16.216934204101562
22.473480224609375,18.625160217285156
22.859390258789062,17.85198402404785
22.61899757385254,17.134849548339844
24.12279510498047,16.658605575561523
22.13545799255371,16.494226455688477
22.416202545166016,37.15554428100586
23.499814987182617,21.013036727905273
26.574832916259766,31.50443458557129
23.22134780883789,16.211872100830078
21.683841705322266,15.567850112915039
21.831464767456055,16.21651840209961
21.705331802368164,14.865751266479492
21.621341705322266,17.44017219543457
21.035858154296875,23.65239906311035
21.03421401977539,16.018085479736328
24.603395462036133,19.652557373046875
22.084592819213867,25.03962516784668
21.813589096069336,17.018939971923828
21.168296813964844,16.100038528442383
20.540714263916016,16.271753311157227
20.719717025756836,14.603791236877441
20.88831901550293,17.49814796447754
20.527053833007812,14.261212348937988
20.607913970947266,15.348758697509766
20.868013381958008,15.076215744018555
20.61475372314453,13.22525405883789
20.033662796020508,13.75524616241455
23.467485427856445,20.764123916625977
21.57442855834961,17.84407615661621
21.196483612060547,16.29671859741211
22.33279800415039,18.32560920715332
21.264297485351562,14.619222640991211
20.030485153198242,18.111370086669922
19.722749710083008,23.76972770690918
20.909299850463867,15.169843673706055
19.627294540405273,17.435693740844727
20.589353561401367,14.506591796875
20.612791061401367,13.382339477539062
19.75751495361328,13.708497047424316
20.379743576049805,14.511358261108398
19.123062133789062,17.217304229736328
18.818387985229492,15.245543479919434
20.995309829711914,16.822473526000977
20.00261116027832,14.303236961364746
20.14024543762207,15.189698219299316
19.538856506347656,14.076239585876465
20.27420997619629,14.015375137329102
20.62594985961914,16.751251220703125
20.269454956054688,14.869213104248047
19.907312393188477,19.41771697998047
19.19757652282715,14.035404205322266
19.264392852783203,26.85169219970703
19.358047485351562,13.511149406433105
18.407493591308594,12.684593200683594
18.916858673095703,21.333738327026367
18.619140625,14.013373374938965
18.675888061523438,13.224589347839355
18.16269302368164,14.929244995117188
18.842134475708008,17.089040756225586
18.69806671142578,13.452892303466797
18.406875610351562,23.203752517700195
18.15497589111328,12.442855834960938
18.668323516845703,13.276032447814941
19.183032989501953,12.490288734436035
17.893991470336914,16.355247497558594
19.53484535217285,16.500993728637695
18.62265968322754,23.280479431152344
18.457849502563477,40.77748107910156
18.029029846191406,13.091620445251465
17.953882217407227,12.669280052185059
17.142757415771484,12.874288558959961
18.180866241455078,46.791133880615234
18.143165588378906,11.437378883361816
17.522533416748047,13.777337074279785
17.0889835357666,29.261062622070312
17.731473922729492,13.233582496643066
17.7952938079834,17.446922302246094
18.01405143737793,16.561870574951172
18.299360275268555,12.737621307373047
18.024200439453125,14.88238525390625
17.66562271118164,13.278643608093262
17.47102165222168,14.991347312927246
20.280290603637695,14.154961585998535
17.669992446899414,13.92403507232666
17.8609619140625,13.592957496643066
21.07040023803711,14.985855102539062
18.576454162597656,32.882484436035156
18.641475677490234,16.21938705444336
18.232160568237305,13.512971878051758
17.59881019592285,12.987311363220215
16.909690856933594,16.990633010864258
17.553937911987305,14.213860511779785
17.865812301635742,13.2813138961792
17.18147087097168,13.791565895080566
18.113981246948242,13.093313217163086
17.591358184814453,13.101602554321289
16.8499755859375,13.009323120117188
18.167879104614258,15.200695991516113
16.894943237304688,14.72170639038086
16.956445693969727,13.74208927154541
17.270206451416016,14.446762084960938
16.726747512817383,12.946056365966797
16.681608200073242,26.490867614746094
17.15155029296875,14.603056907653809
17.43134880065918,15.00797176361084
17.407638549804688,11.560172080993652
16.396432876586914,12.596465110778809
15.646732330322266,10.640551567077637
16.86223793029785,12.175047874450684
15.979262351989746,11.964067459106445
16.473711013793945,11.306464195251465
16.105817794799805,905.3983764648438
17.055252075195312,13.4382963180542
17.614131927490234,14.28991413116455
16.385107040405273,11.725249290466309
16.807388305664062,10.776528358459473
16.281816482543945,16.320241928100586
15.988236427307129,11.842998504638672
15.874253273010254,14.290903091430664
16.066049575805664,11.662304878234863
16.720531463623047,13.818565368652344
15.946272850036621,41.75342559814453
15.696483612060547,30.993576049804688
16.660043716430664,33.14755630493164
15.502086639404297,10.596136093139648
15.987784385681152,302.3377380371094
15.921517372131348,11.865091323852539
15.374532699584961,12.711788177490234
15.658357620239258,17.326684951782227
15.493878364562988,10.785284042358398
15.428175926208496,19.390888214111328
18.131258010864258,11.470356941223145
15.275016784667969,10.808974266052246
18.359966278076172,10.656872749328613
15.646026611328125,11.010687828063965
16.569536209106445,13.249052047729492
15.651652336120605,11.121960639953613
15.476731300354004,12.244887351989746
15.142446517944336,10.682951927185059
15.08143138885498,10.915635108947754
15.718392372131348,11.717791557312012
15.349846839904785,10.073590278625488
15.637445449829102,12.940629959106445
15.550178527832031,12.881173133850098
15.214950561523438,10.904274940490723
15.183574676513672,12.11938190460205
16.28006935119629,10.82204818725586
16.390323638916016,10.688305854797363
15.37657642364502,11.868906021118164
14.93641185760498,10.73465633392334
15.646110534667969,13.865472793579102
15.310211181640625,9.9210205078125
15.493072509765625,10.612469673156738
14.71312427520752,28.9254150390625
15.468584060668945,12.435009002685547
14.618143081665039,13.29806137084961
15.124749183654785,12.102413177490234
14.699488639831543,11.789834976196289
14.603641510009766,13.7827787399292
14.494505882263184,11.623153686523438
15.041528701782227,10.743753433227539
14.36844253540039,11.58353328704834
14.421380996704102,10.022740364074707
14.391703605651855,12.830567359924316
14.477521896362305,10.158409118652344
14.577591896057129,12.373069763183594
14.266606330871582,12.200340270996094
14.449463844299316,10.895966529846191
14.227710723876953,11.221636772155762
14.192031860351562,9.964293479919434
14.482176780700684,10.165331840515137
14.066186904907227,10.949562072753906
14.572555541992188,10.11429500579834
14.449091911315918,11.208303451538086
15.077066421508789,9.907600402832031
14.2783203125,9.31103229522705
15.636274337768555,15.248215675354004
14.400818824768066,13.513962745666504
14.792923927307129,10.903252601623535
14.840508460998535,17.800580978393555
14.019166946411133,10.047979354858398
14.29133129119873,12.516250610351562
14.111982345581055,11.375589370727539
14.258489608764648,9.874314308166504
14.043732643127441,11.230260848999023
14.288670539855957,9.357276916503906
14.523557662963867,9.784308433532715
14.139561653137207,11.954629898071289
13.849390029907227,11.17087459564209
13.983294486999512,10.121810913085938
14.899160385131836,9.893195152282715
14.7357816696167,10.800695419311523
14.53940200805664,12.651273727416992
14.483006477355957,11.680237770080566
14.752106666564941,9.680002212524414
14.804264068603516,11.668111801147461
14.237788200378418,12.874612808227539
13.948525428771973,10.794100761413574
14.031411170959473,9.882441520690918
13.666556358337402,10.661852836608887
13.915576934814453,11.218769073486328
13.231525421142578,9.600892066955566
13.74945068359375,11.946477890014648
13.587838172912598,9.001649856567383
12.935323715209961,10.712700843811035
13.990425109863281,11.36181926727295
14.035857200622559,9.779274940490723
14.021299362182617,9.291794776916504
14.055405616760254,10.879537582397461
14.727355003356934,11.043472290039062
13.611259460449219,9.13620662689209
13.274786949157715,9.305363655090332
13.343486785888672,10.509493827819824
13.614888191223145,11.509062767028809
14.015802383422852,9.681670188903809
15.136138916015625,9.678717613220215
13.65025806427002,8.937287330627441
13.84163761138916,12.785218238830566
14.66292667388916,139.94032287597656
14.47963809967041,10.3451509475708
13.647371292114258,9.005853652954102
12.923555374145508,13.391984939575195
13.508232116699219,10.000810623168945
13.08324909210205,10.103694915771484
13.107449531555176,10.524983406066895
13.538328170776367,8.910406112670898
13.043915748596191,9.532400131225586
13.02448558807373,9.454832077026367
13.550376892089844,11.88650894165039
13.221654891967773,9.989466667175293
13.2006254196167,9.459359169006348
13.667771339416504,10.97028636932373
13.1764497756958,10.243678092956543
13.028460502624512,12.976603507995605
13.77236270904541,8.953240394592285
13.174822807312012,8.965213775634766
12.94799518585205,9.707475662231445
13.188572883605957,10.037371635437012
12.851407051086426,8.618104934692383
13.408536911010742,34.99437713623047
13.65219497680664,10.251011848449707
13.073589324951172,9.414703369140625
12.55899429321289,11.273911476135254
13.430849075317383,16.2509765625
13.521883964538574,9.6087646484375
12.994144439697266,9.814565658569336
13.143267631530762,10.260821342468262
13.558892250061035,8.444273948669434
12.872611999511719,9.918508529663086
12.951115608215332,10.979249000549316
12.665359497070312,11.901906967163086
13.007013320922852,8.425743103027344
13.28870677947998,15.392210960388184
13.243736267089844,11.108109474182129
13.431469917297363,9.617098808288574
12.992058753967285,8.532469749450684
12.873140335083008,9.00338077545166
12.747719764709473,10.783424377441406
12.926640510559082,8.400238037109375
12.49916934967041,8.372300148010254
12.403910636901855,11.012842178344727
12.610038757324219,10.704665184020996
13.124886512756348,14.734817504882812
12.768832206726074,8.703980445861816
13.17103099822998,11.474138259887695
12.438822746276855,8.845602035522461
12.446332931518555,8.699106216430664
12.276067733764648,11.004992485046387
12.219202995300293,9.175621032714844
12.548696517944336,38.31631851196289
12.319159507751465,9.514482498168945
13.068556785583496,27.396242141723633
13.929643630981445,12.7184476852417
12.947510719299316,10.147451400756836
13.156867027282715,9.791430473327637
12.238046646118164,9.653487205505371
12.813750267028809,9.14531421661377
11.87562370300293,8.438475608825684
12.885662078857422,8.929000854492188
12.773232460021973,8.586661338806152
12.29427433013916,10.283530235290527
12.33262825012207,10.974298477172852
12.684187889099121,10.094542503356934
11.96172046661377,10.092609405517578
12.46371841430664,8.057768821716309
12.556023597717285,10.44144344329834
12.277430534362793,11.728655815124512
12.511488914489746,8.145288467407227
12.478558540344238,8.103530883789062
12.342989921569824,8.742130279541016
11.983793258666992,10.36102294921875
13.116558074951172,8.717757225036621
12.292783737182617,10.031487464904785
12.003398895263672,8.915731430053711
12.395418167114258,12.92635726928711
12.61239242553711,9.688855171203613
12.153787612915039,8.875258445739746
11.9044771194458,8.237556457519531
12.963357925415039,9.076321601867676
12.743995666503906,9.957222938537598
12.203337669372559,8.972898483276367
12.257774353027344,8.42496109008789
12.118193626403809,7.712214946746826
12.141036987304688,8.337035179138184
11.996835708618164,11.406699180603027
11.709914207458496,9.259263038635254
11.59013557434082,9.031704902648926
12.062932014465332,9.438262939453125
11.67357349395752,9.76443862915039
11.691229820251465,10.474845886230469
12.162114143371582,8.155472755432129
12.325921058654785,9.073637962341309
11.973816871643066,13.305513381958008
11.731952667236328,8.763636589050293
11.989214897155762,8.233400344848633
11.803688049316406,10.865635871887207
11.640210151672363,10.09881591796875
11.669974327087402,9.908687591552734
12.37051010131836,8.551800727844238
12.890175819396973,9.857352256774902
12.18150520324707,11.918756484985352
12.840407371520996,8.199267387390137
11.553146362304688,9.462894439697266
11.873565673828125,9.5540771484375
11.989518165588379,11.723127365112305
11.86585521697998,8.877893447875977
12.114006042480469,8.307758331298828
12.101191520690918,8.583730697631836
11.699182510375977,8.694140434265137
11.723100662231445,11.928030014038086
11.736720085144043,8.947558403015137
11.847736358642578,9.518819808959961
11.53618049621582,10.769047737121582
11.45370864868164,9.057125091552734
13.457479476928711,10.51615047454834
11.855902671813965,7.399720668792725
11.92841625213623,8.505258560180664
11.666297912597656,7.813900470733643
11.574957847595215,8.589264869689941
12.04468059539795,8.126830101013184
11.437230110168457,9.148478507995605
11.688013076782227,7.629305839538574
11.339865684509277,8.168484687805176
11.457001686096191,7.678587436676025
11.372288703918457,8.636187553405762
11.888127326965332,8.838598251342773
11.36503791809082,7.846429347991943
11.390789031982422,10.373100280761719
11.79262924194336,8.786066055297852
11.546646118164062,8.551196098327637
11.802939414978027,10.933572769165039
11.642929077148438,7.994439601898193
11.518259048461914,8.229321479797363
11.2177734375,8.060266494750977
11.801458358764648,10.321911811828613
11.684446334838867,9.04536247253418
11.815221786499023,8.24398422241211
11.298110008239746,8.377540588378906
11.266195297241211,7.446753025054932
11.497480392456055,9.094771385192871
11.455161094665527,9.283202171325684
11.271261215209961,11.368897438049316
11.14608383178711,8.124853134155273
11.262080192565918,7.89630126953125
11.096200942993164,9.155404090881348
11.092059135437012,8.85340404510498
11.2698335647583,9.656389236450195
11.319849967956543,9.044873237609863
11.303579330444336,9.029547691345215
11.486625671386719,7.9222917556762695
11.271225929260254,9.443294525146484
11.6299409866333,8.838263511657715
11.818961143493652,11.177178382873535
11.340965270996094,7.526224613189697
11.24852180480957,7.993784427642822
11.460695266723633,10.424612045288086
11.343146324157715,8.030322074890137
10.687795639038086,8.181015014648438
11.268928527832031,8.91180419921875
11.003449440002441,7.398746967315674
10.991755485534668,8.209114074707031
11.423099517822266,10.2809419631958
10.962177276611328,9.294404029846191
10.82361888885498,7.377636432647705
10.961993217468262,8.028668403625488
11.298818588256836,8.091288566589355
11.709226608276367,8.25997543334961
11.423211097717285,8.369317054748535
11.2962646484375,10.153757095336914
11.151753425598145,8.327994346618652
10.923429489135742,9.696850776672363
10.781634330749512,7.348884582519531
11.024672508239746,7.43931770324707
11.332228660583496,7.254384517669678
10.916248321533203,8.31905460357666
10.56230354309082,9.694119453430176
10.976126670837402,7.0755510330200195
10.793317794799805,8.509864807128906
11.613104820251465,8.16142463684082
10.88963508605957,9.302878379821777
11.043959617614746,8.396698951721191
10.855106353759766,8.681230545043945
10.941926956176758,9.3435640335083
10.761334419250488,8.496248245239258
10.60904598236084,8.393237113952637
10.763113975524902,9.023703575134277
10.915834426879883,8.95742130279541
11.326241493225098,10.735441207885742
11.186972618103027,7.651185512542725
10.648709297180176,8.60387897491455
10.753174781799316,8.276510238647461
10.628753662109375,9.15811824798584
10.837767601013184,8.2022066116333
11.538111686706543,7.6227006912231445
11.049420356750488,7.558254718780518
10.803547859191895,8.422386169433594
10.708717346191406,13.930350303649902
10.938726425170898,11.190613746643066
11.205601692199707,8.6622896194458
10.723679542541504,8.158495903015137
10.94664192199707,9.154720306396484
10.666825294494629,8.451020240783691
10.60801887512207,9.575812339782715
10.854320526123047,8.010660171508789
10.78380012512207,17.197063446044922
10.750280380249023,8.84221363067627
10.695804595947266,10.629973411560059
10.928108215332031,7.942011833190918
10.709205627441406,7.347189426422119
10.681530952453613,13.747313499450684
10.867948532104492,9.698986053466797
10.72795581817627,8.330920219421387
10.787083625793457,9.87195873260498
10.278853416442871,9.087547302246094
10.774931907653809,8.646014213562012
10.65969467163086,7.786436080932617
10.76259994506836,8.352387428283691
10.27332878112793,7.876405715942383
11.086319923400879,7.809849262237549
10.44736099243164,7.832137584686279
10.499125480651855,10.630908966064453
10.944783210754395,10.055052757263184
10.584197044372559,7.469963073730469
11.344131469726562,10.571181297302246
10.493592262268066,7.666984558105469
10.571778297424316,7.343833923339844
10.583759307861328,7.741517543792725
10.2957763671875,9.760209083557129
10.365593910217285,8.297076225280762
10.14787769317627,8.059572219848633
10.249555587768555,8.461347579956055
10.429574012756348,8.249176979064941
10.275999069213867,8.19555377960205
10.536528587341309,10.677431106567383
10.681193351745605,9.231698036193848
10.131284713745117,7.849166393280029
10.570246696472168,14.30703353881836
10.235795021057129,7.549300670623779
10.04876708984375,7.970392227172852
10.359159469604492,8.224777221679688
10.405013084411621,7.879932403564453
10.618328094482422,8.625027656555176
10.396129608154297,9.4717435836792
10.409923553466797,9.95738697052002
10.467840194702148,8.474321365356445
10.730461120605469,6.931665420532227
10.975577354431152,9.830574035644531
10.351436614990234,10.406290054321289
10.316305160522461,9.067299842834473
10.292963981628418,7.577109336853027
10.646261215209961,8.050673484802246
10.65300464630127,7.632118225097656
10.228548049926758,7.792212963104248
10.242107391357422,8.22021484375
10.473065376281738,8.023863792419434
10.296880722045898,9.233978271484375
10.613994598388672,7.14225959777832
10.48643684387207,10.607905387878418
10.327579498291016,9.80259895324707
10.551986694335938,7.994345188140869
10.297011375427246,7.427279949188232
10.420581817626953,8.201053619384766
10.800647735595703,7.858950614929199
10.255166053771973,8.752303123474121
10.3235445022583,9.784799575805664
10.284469604492188,7.82948637008667
10.438081741333008,7.997766494750977
10.231971740722656,7.357458114624023
10.902457237243652,9.136343002319336
10.147231101989746,7.688472270965576
10.513500213623047,7.257997512817383
10.172507286071777,7.1766486167907715
10.22504997253418,8.080916404724121
10.473359107971191,8.178409576416016
10.56027889251709,6.9906721115112305
10.26723575592041,7.561966419219971
10.082356452941895,8.858760833740234
9.883788108825684,7.942429542541504
10.392847061157227,7.498324394226074
10.593528747558594,15.751845359802246
10.015262603759766,8.362933158874512
10.376834869384766,6.848447799682617
10.327237129211426,7.7915143966674805
10.477724075317383,8.350159645080566
10.752445220947266,7.202160358428955
10.278119087219238,8.620373725891113
9.832819938659668,8.083447456359863
10.202031135559082,9.039628028869629
10.256986618041992,9.285374641418457
10.439863204956055,7.70970344543457
10.080061912536621,7.652012348175049
10.134815216064453,8.475006103515625
10.157959938049316,7.058691501617432
10.358274459838867,7.59182596206665
10.514105796813965,7.813467979431152
10.026857376098633,8.69196891784668
10.11707878112793,7.123391628265381
10.240519523620605,8.039326667785645
10.387482643127441,7.20132303237915
10.308762550354004,7.10134744644165
9.927313804626465,15.374815940856934
12.073800086975098,7.633689880371094
10.273634910583496,8.47073745727539
10.345361709594727,8.439684867858887
10.02324104309082,8.17660903930664
10.359089851379395,7.818730354309082
9.858375549316406,7.0851850509643555
10.156787872314453,8.648184776306152
11.488480567932129,7.41499662399292
10.328622817993164,8.076842308044434
9.930632591247559,7.196475028991699
10.38283920288086,7.77351188659668
10.138802528381348,7.305075168609619
9.94911003112793,7.725869655609131
10.295948028564453,7.255952835083008
10.259435653686523,7.970819473266602
9.84926986694336,7.288223743438721
10.03417682647705,7.840783596038818
9.927172660827637,7.434604167938232
9.904088973999023,6.9291887283325195
10.12368106842041,7.019904613494873
9.954514503479004,8.059015274047852
9.912253379821777,7.847336292266846
10.310168266296387,8.143254280090332
9.752320289611816,7.647360324859619
10.079795837402344,7.340636730194092
9.976401329040527,7.432091236114502
10.00297737121582,7.947327136993408
10.00032901763916,7.919922351837158
10.056722640991211,8.585763931274414
9.808697700500488,7.283848762512207
9.706969261169434,8.647054672241211
10.171899795532227,9.337231636047363
9.639605522155762,6.948057651519775
10.103529930114746,9.010786056518555
9.685063362121582,7.4296088218688965
9.791955947875977,7.117522716522217
10.154085159301758,8.151859283447266
9.77851390838623,7.032168388366699
9.608782768249512,7.315515041351318
9.780003547668457,6.620197296142578
9.66318130493164,7.247907638549805
9.729011535644531,6.579174518585205
9.448877334594727,7.023209571838379
9.983437538146973,7.832747936248779
9.727943420410156,7.627577781677246
9.735271453857422,7.801143169403076
9.88144302368164,7.326746940612793
9.836737632751465,7.216769218444824
10.006484985351562,7.7937188148498535
9.658804893493652,6.967648029327393
9.813554763793945,7.621291160583496
9.585752487182617,7.70766019821167
9.499873161315918,7.933847904205322
9.826247215270996,8.34975528717041
9.490123748779297,8.36489486694336
9.759143829345703,6.982350826263428
9.651824951171875,7.763913154602051
9.549089431762695,8.292420387268066
9.702744483947754,7.188066482543945
9.533833503723145,7.079136371612549
9.927203178405762,7.4569411277771
10.222871780395508,8.0984525680542
9.568841934204102,6.828178882598877
9.421738624572754,8.536084175109863
9.740904808044434,7.9409589767456055
9.925515174865723,8.939516067504883
9.687302589416504,7.0567216873168945
9.82241439819336,8.016539573669434
10.232893943786621,7.691429615020752
10.177334785461426,7.310226917266846
9.53089427947998,8.519401550292969
10.193041801452637,8.663610458374023
9.718972206115723,7.380953788757324
9.545551300048828,7.693573474884033
9.39921760559082,6.929075717926025
9.806625366210938,9.10659122467041
9.517414093017578,7.360636234283447
9.48851490020752,7.383749485015869
9.27913761138916,8.115554809570312
9.28482723236084,6.85767936706543
9.950918197631836,7.152958393096924
9.425508499145508,6.7763543128967285
9.623647689819336,7.731000900268555
9.728473663330078,6.824162483215332
9.438387870788574,8.102456092834473
9.753396987915039,6.9242048263549805
9.781206130981445,7.487804412841797
9.404668807983398,7.472221851348877
10.136520385742188,7.118560791015625
9.918416023254395,7.730557441711426
9.898659706115723,6.822320938110352
9.787482261657715,8.968024253845215
9.512648582458496,8.088748931884766
9.493745803833008,6.673550605773926
9.956777572631836,6.820367813110352
9.300189971923828,9.026537895202637
9.819733619689941,8.053484916687012
9.573641777038574,6.960864543914795
10.091954231262207,8.407617568969727
9.891730308532715,7.392884731292725
9.226059913635254,6.842270374298096
9.263206481933594,7.220064163208008
9.08812427520752,7.782526969909668
9.571187973022461,6.949565887451172
9.313802719116211,7.385002136230469
9.360856056213379,7.327143669128418
11.19347095489502,6.70103120803833
9.097827911376953,7.487086772918701
9.569611549377441,7.133732795715332
9.368701934814453,6.901422023773193
9.269997596740723,7.38371467590332
9.210885047912598,6.525751113891602
10.80262279510498,8.129158973693848
9.563526153564453,7.410555839538574
9.512662887573242,7.037143230438232
9.780312538146973,7.585695266723633
9.509527206420898,7.095942974090576
9.972796440124512,8.00778865814209
9.265783309936523,7.098207473754883
9.1339750289917,7.007460594177246
9.487333297729492,6.880486011505127
9.502350807189941,7.052750110626221
9.356907844543457,7.9877729415893555
9.046968460083008,6.64094352722168
9.388273239135742,6.550359725952148
9.25790786743164,7.0049729347229
9.548604011535645,7.169958591461182
9.640928268432617,7.733741283416748
9.497729301452637,6.871863842010498
9.601519584655762,10.828482627868652
9.430169105529785,6.248488426208496
9.178767204284668,7.517709255218506
9.19628620147705,7.4562578201293945
9.272468566894531,7.304111957550049
9.56427001953125,7.028308391571045
9.157719612121582,9.552992820739746
9.759974479675293,7.170682907104492
9.218772888183594,6.748786926269531
9.412721633911133,7.705920696258545
9.305055618286133,7.239182472229004
9.107491493225098,7.301544666290283
9.243721008300781,6.952799320220947
9.073951721191406,6.965226173400879
9.063343048095703,6.857224464416504
10.08213996887207,7.545571804046631
9.475974082946777,7.290599822998047
9.091116905212402,7.940964221954346
10.023667335510254,84.51323699951172
9.570024490356445,7.898280143737793
9.253637313842773,7.092382431030273
9.455981254577637,8.878987312316895
9.01255989074707,6.382507801055908
9.24591064453125,7.436784744262695
8.996028900146484,8.570972442626953
9.688231468200684,8.216161727905273
9.3319091796875,7.8976006507873535
9.428346633911133,7.262101173400879
8.893383026123047,6.817968368530273
8.979801177978516,7.213473320007324
8.95108413696289,7.567988395690918
9.310988426208496,7.143458843231201
9.351590156555176,7.127656936645508
9.108799934387207,7.613366603851318
9.420695304870605,7.825989246368408
9.548307418823242,7.654684543609619
9.339923858642578,6.860318183898926
9.166299819946289,10.145600318908691
9.247540473937988,6.973146438598633
9.137489318847656,6.453963279724121
9.218461036682129,7.336432933807373
9.078733444213867,9.544488906860352
9.344536781311035,7.204753875732422
10.200881004333496,7.972009181976318
9.13055419921875,7.317318916320801
9.319036483764648,7.292655944824219
9.122639656066895,7.2160162925720215
9.21717357635498,7.698325157165527
11.015237808227539,7.430489540100098
10.02481746673584,9.812423706054688
9.201499938964844,7.118141174316406
9.438405990600586,6.5845208168029785
8.979216575622559,7.2611284255981445
8.75613784790039,6.85696268081665
9.549286842346191,7.070232391357422
9.54709243774414,6.888100624084473
9.55883502960205,6.61716890335083
9.348942756652832,7.208200931549072
9.492117881774902,10.442795753479004
