Actual,Predicted
0.13,0.12833592
0.16,0.16208118
0.16,0.16347621
0.13,0.13041325
0.18,0.18091285
0.09,0.09128627
0.04,0.040640287
0.06999999999999999,0.06598938
0.7999999999999999,0.79764247
0.11,0.107370086
0.39999999999999997,0.39683148
0.8999999999999999,0.8887979
0.39999999999999997,0.39741182
0.08,0.07604677
0.09,0.09210839
0.16,0.161624
0.13,0.13097022
0.01,0.010023191
0.12,0.12153224
0.16999999999999998,0.17299151
0.13999999999999999,0.12814197
0.12,0.12342893
0.18,0.17792785
0.18,0.18394084
0.13999999999999999,0.14306258
0.09999999999999999,0.10413582
0.01,0.009898526
0.08,0.077103876
0.12,0.119332716
0.5,0.49776757
0.12,0.13020526
0.11,0.10943462
0.3,0.29459488
0.03,0.028644592
0.03,0.029707413
0.3,0.3017096
0.15,0.14903353
0.39999999999999997,0.39020702
0.02,0.02029698
0.09999999999999999,0.10060836
0.13,0.13324432
0.09999999999999999,0.10224428
0.8999999999999999,0.8967152
0.15,0.14882214
0.15,0.15249415
0.13999999999999999,0.14032489
0.12,0.11935897
0.13,0.12920617
0.39999999999999997,0.39553425
0.8999999999999999,0.90108925
0.19999999999999998,0.20113017
0.5,0.5057211
0.04,0.040341053
0.04,0.03942439
0.16999999999999998,0.17435747
0.12,0.12079873
0.08,0.078006685
0.16,0.16438697
0.06999999999999999,0.069848925
0.02,0.020202149
0.19,0.19095014
0.01,0.01001244
0.6,0.61301214
0.39999999999999997,0.41628268
0.19,0.19278403
0.19,0.19352372
0.19999999999999998,0.19826907
0.18,0.18558723
0.19999999999999998,0.1953042
0.19,0.19190735
0.09999999999999999,0.10106743
0.09,0.08989057
0.12,0.12119761
0.049999999999999996,0.049058072
0.049999999999999996,0.04873982
0.7000000000000001,0.68537956
0.6,0.58900017
0.3,0.3016264
0.13,0.12848759
0.7000000000000001,0.7052606
0.01,0.009892831
0.19999999999999998,0.19428101
0.19,0.19363134
0.18,0.18135116
0.39999999999999997,0.3974795
0.09,0.087875016
0.06,0.05915101
0.11,0.11310835
0.15,0.1485446
0.19999999999999998,0.19529544
0.03,0.030286156
0.06999999999999999,0.07022683
0.15,0.15020625
0.09999999999999999,0.10119356
0.16,0.16085258
0.13,0.12902398
0.19999999999999998,0.1999583
0.3,0.30160904
0.16,0.15856157
0.02,0.02054958
0.08,0.08125918
0.02,0.019987054
0.8999999999999999,0.9064245
0.19,0.18478578
0.16999999999999998,0.17111449
0.02,0.020128496
0.049999999999999996,0.049270228
0.19,0.1899681
1.0,1.0049498
0.18,0.17429721
0.5,0.4978804
0.13,0.1347416
1.0,1.0000614
0.049999999999999996,0.051612794
0.06,0.059771053
0.39999999999999997,0.4052545
0.11,0.1120208
0.13,0.12958163
0.03,0.03135381
0.16,0.16439818
0.19999999999999998,0.20121208
0.16,0.163467
0.11,0.10793815
0.7000000000000001,0.6851271
0.7999999999999999,0.7844699
0.13999999999999999,0.14134456
0.049999999999999996,0.048974082
0.11,0.10801279
0.06999999999999999,0.07102698
0.3,0.3027562
0.02,0.019881308
0.06999999999999999,0.073193684
0.04,0.041656822
0.19,0.19289777
0.04,0.040817082
0.39999999999999997,0.39454794
0.16,0.16315925
0.049999999999999996,0.048680767
0.12,0.12040278
0.16999999999999998,0.17175087
0.11,0.11279848
0.39999999999999997,0.4020881
0.16,0.15723543
0.15,0.15239294
0.18,0.17977238
0.04,0.040619165
0.18,0.18386982
0.02,0.019824125
0.16999999999999998,0.17387056
0.5,0.5122912
1.0,0.99154294
0.18,0.17955522
0.12,0.11742141
0.5,0.48808688
0.06999999999999999,0.069329046
0.19,0.19233578
0.04,0.041134734
0.16,0.1628511
0.19,0.19448486
0.18,0.18752976
0.08,0.079190075
0.11,0.105007194
0.02,0.020020306
0.08,0.08487427
0.16999999999999998,0.1665119
0.13,0.1299791
0.39999999999999997,0.4061931
0.15,0.15321225
0.19999999999999998,0.19529544
0.16999999999999998,0.17655443
0.09,0.090910986
0.04,0.041008066
0.01,0.009903106
0.19999999999999998,0.19796425
0.13,0.12708776
0.5,0.48051077
0.15,0.14792778
0.13,0.13019644
0.5,0.49449262
0.09,0.08859179
0.3,0.2945433
0.08,0.079760775
0.6,0.6006457
0.19,0.19229637
0.39999999999999997,0.43089083
0.3,0.2952028
0.7999999999999999,0.7968244
0.7999999999999999,0.7663589
0.06,0.060639337
0.16999999999999998,0.1747139
0.6,0.5827433
0.02,0.019989844
0.19,0.19268414
0.049999999999999996,0.04886566
0.19,0.19248153
0.16,0.16025287
0.02,0.020811666
0.06,0.058099076
0.06999999999999999,0.07320309
0.02,0.020607252
0.03,0.030174565
0.04,0.03885079
0.6,0.6280001
0.02,0.019728146
0.13,0.12757784
0.15,0.15482754
0.13999999999999999,0.14262125
0.6,0.6252004
0.09,0.08788089
0.16,0.16349727
0.03,0.029527111
0.7000000000000001,0.70319974
0.15,0.1540983
0.11,0.107308686
0.16999999999999998,0.16857286
0.04,0.042408563
0.04,0.039471332
0.6,0.60123086
0.12,0.1178816
0.19,0.19087017
0.8999999999999999,0.893557
0.09999999999999999,0.10619381
0.39999999999999997,0.40098858
0.12,0.11987928
0.3,0.30210868
0.12,0.121760555
0.12,0.120205455
0.13,0.12898727
0.13999999999999999,0.13863985
0.049999999999999996,0.04884492
0.6,0.60373694
0.01,0.009914076
0.04,0.041025747
0.3,0.2968467
0.15,0.15411861
0.19,0.19212702
0.11,0.1096133
0.04,0.041175656
0.8999999999999999,0.89799654
0.16,0.16171306
0.13999999999999999,0.13863985
0.06999999999999999,0.07093573
0.6,0.5957859
0.16999999999999998,0.16567625
0.13,0.11582149
1.0,0.9957213
0.12,0.12050283
0.6,0.57635903
0.09,0.09179633
0.03,0.028146014
0.3,0.2973264
0.04,0.04119619
0.12,0.11718282
0.01,0.009898137
0.12,0.12169127
0.09,0.091534264
0.04,0.040313058
0.09,0.09213541
0.5,0.5001904
0.13999999999999999,0.14147289
0.13,0.13053004
1.0,0.98985654
0.08,0.07502281
0.11,0.112853654
0.06999999999999999,0.06913451
0.19,0.19343656
0.18,0.18826303
0.01,0.009905368
0.16,0.16367295
0.06,0.060495377
0.16,0.16322388
0.049999999999999996,0.048333295
0.7000000000000001,0.6747906
0.11,0.11221264
0.19999999999999998,0.20574099
0.08,0.08061658
0.16,0.16114645
0.16,0.16096152
0.16,0.16576244
0.09999999999999999,0.102692336
0.13,0.12708776
1.0,0.9862501
0.06999999999999999,0.069874845
0.19999999999999998,0.19855079
0.13,0.12888335
0.39999999999999997,0.40798235
0.11,0.11077612
0.13,0.1296717
0.09,0.090037555
0.18,0.1791999
0.06,0.06019213
0.3,0.29676288
0.19999999999999998,0.19826907
0.06,0.060005702
0.6,0.5994309
0.16999999999999998,0.16956694
0.09,0.090284236
0.18,0.17914529
0.19999999999999998,0.20546281
0.11,0.11017766
0.39999999999999997,0.39275825
0.16999999999999998,0.1732675
0.12,0.11981175
0.03,0.029718328
0.5,0.49753478
0.049999999999999996,0.052154884
0.5,0.4843148
0.08,0.07755164
0.09999999999999999,0.09842114
0.8999999999999999,0.91489446
0.06,0.061503515
0.13,0.12613277
0.18,0.18120182
0.09,0.09206421
0.06999999999999999,0.07083824
0.13,0.13617644
0.08,0.076755434
0.06,0.06127833
0.02,0.020682637
0.13,0.1299202
0.7999999999999999,0.77648044
0.12,0.11961789
0.02,0.020185122
0.02,0.020042699
0.3,0.29921654
0.08,0.07972441
0.3,0.29858255
0.8999999999999999,0.89582264
0.7000000000000001,0.70881337
0.7000000000000001,0.68168336
0.08,0.08495438
0.03,0.03215491
0.08,0.08226745
0.11,0.109514765
0.13999999999999999,0.13955116
0.16,0.16083628
0.01,0.009892831
0.11,0.110349715
0.39999999999999997,0.3991168
0.19,0.18955952
0.02,0.020635186
0.03,0.0320651
0.03,0.029073296
0.13999999999999999,0.14079109
0.13,0.1324317
0.049999999999999996,0.049292743
0.16999999999999998,0.17004937
0.18,0.17947471
0.03,0.030185066
0.13999999999999999,0.12905617
0.06999999999999999,0.06840339
0.15,0.15165235
0.13999999999999999,0.13528083
0.8999999999999999,0.9153888
0.19999999999999998,0.19951141
0.08,0.08005314
0.03,0.030742422
0.39999999999999997,0.39080045
0.09,0.092790425
0.7000000000000001,0.70257425
0.03,0.030212712
0.06999999999999999,0.070350565
0.12,0.11884209
0.12,0.117064066
0.19999999999999998,0.19374366
0.19,0.19219992
0.04,0.04123631
0.03,0.030367099
0.6,0.5971044
0.13999999999999999,0.13917229
0.02,0.019881308
0.15,0.1510395
0.06999999999999999,0.07172102
0.6,0.58672416
0.18,0.17957367
0.15,0.1550245
0.13999999999999999,0.14162153
0.19,0.1929229
0.19999999999999998,0.19908142
0.11,0.11000322
0.04,0.038893454
0.19,0.19554001
0.049999999999999996,0.049173333
0.02,0.020721912
0.03,0.02964592
0.09,0.092521004
0.3,0.2952285
0.12,0.11543118
0.12,0.12128208
0.09999999999999999,0.105847746
0.01,0.009892831
0.08,0.080893144
0.01,0.009916502
0.16,0.16025287
0.13999999999999999,0.14088276
0.3,0.2962827
0.09999999999999999,0.10354565
0.11,0.10954044
0.7999999999999999,0.7939472
0.06,0.06258969
0.08,0.08169307
0.19,0.19552208
0.15,0.1498498
0.09999999999999999,0.100620694
0.06,0.061404727
0.18,0.18414874
0.13,0.12866884
0.03,0.030493625
0.12,0.12226061
0.39999999999999997,0.40907708
0.19,0.19180298
0.11,0.11068966
0.06999999999999999,0.06811208
0.11,0.1092768
0.8999999999999999,0.89114124
0.03,0.031287488
0.12,0.120228395
0.16,0.16147064
0.19999999999999998,0.18577582
0.02,0.020075109
0.15,0.15322709
0.06,0.059573814
0.08,0.07941704
0.06999999999999999,0.07032876
0.16999999999999998,0.16975792
0.13,0.13008903
0.11,0.11309217
0.13,0.12730476
0.11,0.11250102
0.39999999999999997,0.40079996
0.12,0.11573542
0.16999999999999998,0.17152633
0.19999999999999998,0.20056006
0.39999999999999997,0.42557847
0.09999999999999999,0.09440593
0.02,0.019881308
0.6,0.59084916
0.06,0.0612612
0.06,0.059055664
0.08,0.078501515
0.5,0.5003332
0.11,0.10444759
0.04,0.041916512
0.15,0.1514857
0.06,0.05842442
0.16999999999999998,0.17276661
0.19999999999999998,0.19972005
0.6,0.5738893
0.02,0.020698432
0.12,0.13066167
0.7000000000000001,0.72366446
0.8999999999999999,0.888476
0.16999999999999998,0.16935095
0.15,0.15126263
0.06,0.05838632
0.12,0.12394566
0.19,0.19014929
0.09999999999999999,0.09620359
0.15,0.1493329
0.09999999999999999,0.1032172
0.09999999999999999,0.10116375
0.09999999999999999,0.098503605
1.0,0.9979007
0.08,0.0805378
0.13999999999999999,0.138441
0.39999999999999997,0.39452866
0.3,0.29728806
0.08,0.0839157
0.13,0.12788954
0.02,0.021103038
0.09999999999999999,0.10157744
0.13999999999999999,0.13601921
0.6,0.5925066
0.12,0.12544747
0.01,0.009903664
0.13999999999999999,0.14065237
0.8999999999999999,0.9115535
0.13999999999999999,0.1409407
0.39999999999999997,0.43391493
0.03,0.031016864
0.7999999999999999,0.7844699
0.18,0.18032417
0.7999999999999999,0.7804793
0.6,0.6020402
0.6,0.5738893
0.16,0.16435014
0.39999999999999997,0.38865063
0.16,0.16188323
0.39999999999999997,0.4065351
0.19,0.19108123
0.7999999999999999,0.77414703
0.19999999999999998,0.20388748
0.16,0.15511622
0.18,0.18324533
0.15,0.14920352
0.13999999999999999,0.13847363
0.06,0.058840692
0.39999999999999997,0.40402198
0.19999999999999998,0.19956692
0.5,0.5045588
0.6,0.589573
0.19999999999999998,0.19833393
0.13,0.12820114
0.7999999999999999,0.77098817
0.16999999999999998,0.16964506
0.19,0.19445743
0.15,0.15107815
0.04,0.04316856
0.06999999999999999,0.07271534
0.06,0.0576623
0.09,0.092603534
0.08,0.08084629
0.09,0.09141407
0.19999999999999998,0.20169795
0.09999999999999999,0.09929778
0.11,0.10956482
0.19,0.19289246
0.13999999999999999,0.14340135
0.19999999999999998,0.19622621
0.04,0.04133282
1.0,0.9995961
0.39999999999999997,0.374948
0.13999999999999999,0.14616308
0.08,0.08016009
0.13999999999999999,0.13728508
0.16,0.16439818
0.7000000000000001,0.69574744
0.11,0.11030153
0.08,0.079986155
0.13999999999999999,0.14088605
0.7000000000000001,0.69779956
0.19999999999999998,0.19700171
0.39999999999999997,0.39796987
0.13999999999999999,0.14096367
0.5,0.49878713
0.13999999999999999,0.13995455
0.11,0.11138751
0.19999999999999998,0.20298585
0.13,0.12166419
0.02,0.019929528
1.0,0.99225926
0.19,0.19706737
0.03,0.030951852
0.06,0.059003726
0.16999999999999998,0.16991293
0.39999999999999997,0.3951827
0.06,0.05979532
0.06,0.06191518
0.13,0.1304867
0.7000000000000001,0.6862459
0.16999999999999998,0.16930845
0.03,0.030592097
0.16,0.16178559
0.08,0.083643645
0.15,0.15201053
0.5,0.5052432
0.09,0.09121756
0.12,0.120632924
0.5,0.48360103
0.7999999999999999,0.70776874
0.09999999999999999,0.10396665
0.09,0.0911975
0.19999999999999998,0.20242782
0.06999999999999999,0.06957594
0.13,0.12990458
0.02,0.020222798
0.5,0.4941855
0.06,0.058979392
0.19,0.19295941
0.04,0.040322755
0.6,0.60253954
0.11,0.10947777
0.16,0.15841258
0.11,0.11028674
0.06999999999999999,0.0792997
0.16999999999999998,0.17274314
0.7999999999999999,0.7618412
0.049999999999999996,0.04920058
0.19999999999999998,0.20742156
0.15,0.14992017
0.3,0.2974432
0.04,0.0411167
0.13,0.1288063
0.15,0.14882214
0.7000000000000001,0.6877217
0.3,0.29203615
0.01,0.01001234
0.18,0.18105474
0.16,0.15645376
0.16,0.1499161
0.39999999999999997,0.4061931
0.13999999999999999,0.13969092
0.13999999999999999,0.14169353
0.06,0.059981942
0.19999999999999998,0.20153716
0.09,0.0929525
0.18,0.17921089
0.13,0.12776782
0.13999999999999999,0.14357094
0.08,0.07678949
0.13999999999999999,0.10953952
0.01,0.009906181
0.09,0.090722084
0.13,0.1302215
0.18,0.17905827
0.09,0.09213541
0.8999999999999999,0.8987329
0.39999999999999997,0.39436752
0.5,0.49852043
0.19999999999999998,0.19636032
0.049999999999999996,0.049563833
0.06,0.06095057
0.06,0.060017645
0.13999999999999999,0.13885522
0.03,0.030223193
0.06999999999999999,0.07071517
0.3,0.29230526
0.15,0.15405424
0.12,0.12026152
0.04,0.038593523
0.13,0.12803857
0.13,0.128749
0.19999999999999998,0.20174557
0.11,0.10929715
0.04,0.042199463
0.16,0.15893003
0.06,0.061173588
0.5,0.4680994
0.03,0.028265812
0.19999999999999998,0.20196207
0.03,0.02780088
0.8999999999999999,0.88806045
0.09999999999999999,0.100972064
0.19,0.1916402
0.7999999999999999,0.7757972
0.16999999999999998,0.17069344
0.39999999999999997,0.40583524
0.7000000000000001,0.6842099
0.06999999999999999,0.070071645
0.13999999999999999,0.13575135
0.13999999999999999,0.1404529
0.02,0.020190474
0.08,0.08067006
0.09,0.09396674
0.09,0.09334954
0.02,0.020590315
0.06,0.060436092
0.3,0.2962668
0.13999999999999999,0.1380489
0.02,0.019949432
0.06999999999999999,0.07032339
0.12,0.12119761
1.0,0.9935153
0.12,0.113489
0.04,0.039009377
0.16999999999999998,0.16996329
0.06,0.05936729
0.04,0.04275856
0.06,0.058951125
0.03,0.03065891
0.15,0.1528351
0.8999999999999999,0.8935944
0.02,0.021210188
0.6,0.6048955
0.11,0.110747136
0.09,0.08653732
0.11,0.10979141
0.18,0.18026839
0.7999999999999999,0.7887481
0.7000000000000001,0.693273
0.16,0.16160887
0.16,0.16639185
0.12,0.120354414
0.19999999999999998,0.1999196
0.15,0.15122019
0.08,0.08130289
0.01,0.010134421
0.03,0.031478122
0.8999999999999999,0.895248
0.16999999999999998,0.17400032
0.6,0.5951833
0.06999999999999999,0.06984313
0.8999999999999999,0.89261925
0.11,0.109871656
0.6,0.59079015
0.19,0.19355811
0.5,0.49793437
