1e-3,2500,16,256,200,16,32,64
1e-3,2500,16,256,200,16,32,64
1e-3,2500,16,128,200,16,32,64
1e-3,2500,16,128,200,16,32,64
1e-3,2500,8,128,200,16,32,64
1e-3,2500,8,128,200,16,32,64
0,0,0,0,0,0,0
